node,NoT,NoR,Node_degree,sent_gas,received_gas,total_gas
27618,1.0,0.0,1.0,21000.0,0.0,21000.0
27619,1.0,0.0,1.0,48668.0,0.0,48668.0
27620,1.0,0.0,1.0,104132.0,0.0,104132.0
27621,0.0,1.0,1.0,0.0,21000.0,21000.0
27622,1.0,0.0,1.0,21000.0,0.0,21000.0
27623,1.0,0.0,1.0,73206.0,0.0,73206.0
27624,1.0,0.0,1.0,31097.0,0.0,31097.0
27625,0.0,1.0,1.0,0.0,21000.0,21000.0
27626,1.0,0.0,1.0,21000.0,0.0,21000.0
27627,1.0,0.0,1.0,21000.0,0.0,21000.0
27628,1.0,0.0,1.0,206821.0,0.0,206821.0
27629,1.0,0.0,1.0,21000.0,0.0,21000.0
27630,1.0,1.0,2.0,21000.0,21000.0,42000.0
27631,1.0,0.0,1.0,120100.0,0.0,120100.0
27632,0.0,1.0,1.0,0.0,21000.0,21000.0
27633,0.0,1.0,1.0,0.0,40948.0,40948.0
27634,1.0,0.0,1.0,171241.0,0.0,171241.0
27635,0.0,1.0,1.0,0.0,21000.0,21000.0
27636,1.0,0.0,1.0,46625.0,0.0,46625.0
27637,0.0,1.0,1.0,0.0,46625.0,46625.0
27638,0.0,1.0,1.0,0.0,21000.0,21000.0
27639,1.0,0.0,1.0,118955.0,0.0,118955.0
27640,1.0,0.0,1.0,46739.0,0.0,46739.0
27641,1.0,0.0,1.0,302357.0,0.0,302357.0
27642,0.0,1.0,1.0,0.0,21000.0,21000.0
27643,1.0,0.0,1.0,110019.0,0.0,110019.0
27644,0.0,1.0,1.0,0.0,110019.0,110019.0
27645,1.0,0.0,1.0,161729.0,0.0,161729.0
27646,0.0,1.0,1.0,0.0,21000.0,21000.0
27647,0.0,1.0,1.0,0.0,21000.0,21000.0
27648,1.0,0.0,1.0,226889.0,0.0,226889.0
27649,0.0,1.0,1.0,0.0,21000.0,21000.0
27650,1.0,0.0,1.0,36534.0,0.0,36534.0
27651,0.0,1.0,1.0,0.0,49797.0,49797.0
27652,1.0,0.0,1.0,21000.0,0.0,21000.0
27653,1.0,0.0,1.0,140455.0,0.0,140455.0
27654,1.0,0.0,1.0,21000.0,0.0,21000.0
27655,0.0,1.0,1.0,0.0,21000.0,21000.0
27656,0.0,1.0,1.0,0.0,21000.0,21000.0
27657,1.0,0.0,1.0,63221.0,0.0,63221.0
27658,0.0,1.0,1.0,0.0,21000.0,21000.0
27659,1.0,0.0,1.0,143453.0,0.0,143453.0
27660,1.0,0.0,1.0,253104.0,0.0,253104.0
27661,1.0,0.0,1.0,305352.0,0.0,305352.0
27662,0.0,1.0,1.0,0.0,21000.0,21000.0
27663,1.0,0.0,1.0,4874197.0,0.0,4874197.0
27664,0.0,1.0,1.0,0.0,4874197.0,4874197.0
27665,1.0,0.0,1.0,48897.0,0.0,48897.0
27666,0.0,1.0,1.0,0.0,21000.0,21000.0
27667,1.0,0.0,1.0,27095.0,0.0,27095.0
27668,1.0,0.0,1.0,503038.0,0.0,503038.0
27669,0.0,1.0,1.0,0.0,21000.0,21000.0
27670,0.0,1.0,1.0,0.0,21000.0,21000.0
27671,1.0,0.0,1.0,21000.0,0.0,21000.0
27672,0.0,1.0,1.0,0.0,21000.0,21000.0
27673,1.0,0.0,1.0,58681.0,0.0,58681.0
27674,0.0,1.0,1.0,0.0,58681.0,58681.0
27675,1.0,0.0,1.0,54572.0,0.0,54572.0
27676,0.0,1.0,1.0,0.0,21000.0,21000.0
27677,1.0,0.0,1.0,31109.0,0.0,31109.0
27678,1.0,0.0,1.0,46109.0,0.0,46109.0
27679,1.0,0.0,1.0,166625.0,0.0,166625.0
27680,1.0,0.0,1.0,85451.0,0.0,85451.0
27681,1.0,0.0,1.0,31109.0,0.0,31109.0
27682,1.0,0.0,1.0,31109.0,0.0,31109.0
27683,1.0,0.0,1.0,46182.0,0.0,46182.0
27684,1.0,0.0,1.0,46888.0,0.0,46888.0
27685,0.0,1.0,1.0,0.0,46888.0,46888.0
27686,1.0,0.0,1.0,166602.0,0.0,166602.0
27687,1.0,0.0,1.0,21000.0,0.0,21000.0
27688,0.0,1.0,1.0,0.0,21000.0,21000.0
27689,1.0,0.0,1.0,21000.0,0.0,21000.0
27690,1.0,0.0,1.0,153976.0,0.0,153976.0
27691,1.0,0.0,1.0,31097.0,0.0,31097.0
27692,1.0,0.0,1.0,21000.0,0.0,21000.0
27693,0.0,1.0,1.0,0.0,21000.0,21000.0
27694,1.0,0.0,1.0,248830.0,0.0,248830.0
27695,1.0,0.0,1.0,50613.0,0.0,50613.0
27696,1.0,0.0,1.0,46109.0,0.0,46109.0
27697,1.0,0.0,1.0,51109.0,0.0,51109.0
27698,1.0,0.0,1.0,46483.0,0.0,46483.0
27699,1.0,0.0,1.0,181153.0,0.0,181153.0
27700,0.0,1.0,1.0,0.0,21000.0,21000.0
27701,1.0,0.0,1.0,21000.0,0.0,21000.0
27702,1.0,0.0,1.0,321667.0,0.0,321667.0
27703,0.0,1.0,1.0,0.0,21000.0,21000.0
27704,1.0,0.0,1.0,21432.0,0.0,21432.0
27705,0.0,1.0,1.0,0.0,21432.0,21432.0
27706,1.0,0.0,1.0,21000.0,0.0,21000.0
27707,1.0,0.0,1.0,21000.0,0.0,21000.0
27708,0.0,1.0,1.0,0.0,21000.0,21000.0
27709,1.0,0.0,1.0,117667.0,0.0,117667.0
27710,1.0,0.0,1.0,21000.0,0.0,21000.0
27711,1.0,0.0,1.0,48221.0,0.0,48221.0
27712,1.0,0.0,1.0,101301.0,0.0,101301.0
27713,1.0,0.0,1.0,31097.0,0.0,31097.0
27714,1.0,0.0,1.0,19718.0,0.0,19718.0
27715,0.0,1.0,1.0,0.0,21000.0,21000.0
27716,0.0,1.0,1.0,0.0,21000.0,21000.0
27717,0.0,1.0,1.0,0.0,21000.0,21000.0
27718,1.0,0.0,1.0,80365.0,0.0,80365.0
27719,1.0,0.0,1.0,21000.0,0.0,21000.0
27720,0.0,1.0,1.0,0.0,21000.0,21000.0
27721,1.0,0.0,1.0,140932.0,0.0,140932.0
27722,0.0,1.0,1.0,0.0,21000.0,21000.0
27723,1.0,0.0,1.0,77257.0,0.0,77257.0
27724,1.0,0.0,1.0,21000.0,0.0,21000.0
27725,0.0,1.0,1.0,0.0,21000.0,21000.0
27726,1.0,0.0,1.0,21000.0,0.0,21000.0
27727,1.0,0.0,1.0,31109.0,0.0,31109.0
27728,1.0,0.0,1.0,142914.0,0.0,142914.0
27729,1.0,0.0,1.0,21000.0,0.0,21000.0
27730,1.0,0.0,1.0,263623.0,0.0,263623.0
27731,1.0,0.0,1.0,127575.0,0.0,127575.0
27732,0.0,1.0,1.0,0.0,21000.0,21000.0
27733,1.0,0.0,1.0,21000.0,0.0,21000.0
27734,0.0,1.0,1.0,0.0,21000.0,21000.0
27735,1.0,0.0,1.0,21000.0,0.0,21000.0
27736,1.0,0.0,1.0,426917.0,0.0,426917.0
27737,1.0,0.0,1.0,91386.0,0.0,91386.0
27738,0.0,1.0,1.0,0.0,21000.0,21000.0
27739,1.0,0.0,1.0,21871.0,0.0,21871.0
27740,1.0,0.0,1.0,46665.0,0.0,46665.0
27741,0.0,1.0,1.0,0.0,21000.0,21000.0
27742,0.0,1.0,1.0,0.0,21051.0,21051.0
27743,0.0,1.0,1.0,0.0,21000.0,21000.0
27744,1.0,0.0,1.0,31121.0,0.0,31121.0
27745,0.0,1.0,1.0,0.0,21000.0,21000.0
27746,0.0,1.0,1.0,0.0,21000.0,21000.0
27747,1.0,0.0,1.0,46097.0,0.0,46097.0
27748,1.0,0.0,1.0,21000.0,0.0,21000.0
27749,1.0,0.0,1.0,25918.0,0.0,25918.0
27750,2.0,0.0,2.0,61212.0,0.0,61212.0
27751,1.0,0.0,1.0,34573.0,0.0,34573.0
27752,1.0,0.0,1.0,263048.0,0.0,263048.0
27753,1.0,0.0,1.0,31121.0,0.0,31121.0
27754,1.0,0.0,1.0,100329.0,0.0,100329.0
27755,1.0,0.0,1.0,21000.0,0.0,21000.0
27756,1.0,0.0,1.0,21000.0,0.0,21000.0
27757,1.0,0.0,1.0,46712.0,0.0,46712.0
27758,0.0,1.0,1.0,0.0,21000.0,21000.0
27759,1.0,0.0,1.0,31097.0,0.0,31097.0
27760,1.0,0.0,1.0,21000.0,0.0,21000.0
27761,1.0,0.0,1.0,123552.0,0.0,123552.0
27762,0.0,1.0,1.0,0.0,21000.0,21000.0
27763,0.0,1.0,1.0,0.0,21000.0,21000.0
27764,1.0,0.0,1.0,63209.0,0.0,63209.0
27765,1.0,0.0,1.0,140932.0,0.0,140932.0
27766,1.0,0.0,1.0,31097.0,0.0,31097.0
27767,0.0,1.0,1.0,0.0,21000.0,21000.0
27768,1.0,0.0,1.0,196530.0,0.0,196530.0
27769,1.0,0.0,1.0,46524.0,0.0,46524.0
27770,0.0,1.0,1.0,0.0,46524.0,46524.0
27771,0.0,1.0,1.0,0.0,21000.0,21000.0
27772,0.0,1.0,1.0,0.0,21000.0,21000.0
27773,1.0,0.0,1.0,46609.0,0.0,46609.0
27774,0.0,1.0,1.0,0.0,46609.0,46609.0
27775,0.0,1.0,1.0,0.0,21000.0,21000.0
27776,1.0,0.0,1.0,21000.0,0.0,21000.0
27777,1.0,0.0,1.0,46442.0,0.0,46442.0
27778,0.0,1.0,1.0,0.0,21000.0,21000.0
27779,0.0,1.0,1.0,0.0,21000.0,21000.0
27780,1.0,0.0,1.0,105538.0,0.0,105538.0
27781,0.0,1.0,1.0,0.0,105538.0,105538.0
27782,1.0,0.0,1.0,21000.0,0.0,21000.0
27783,0.0,1.0,1.0,0.0,21000.0,21000.0
27784,1.0,0.0,1.0,21000.0,0.0,21000.0
27785,0.0,1.0,1.0,0.0,21000.0,21000.0
27786,0.0,1.0,1.0,0.0,21000.0,21000.0
27787,1.0,0.0,1.0,102896.0,0.0,102896.0
27788,1.0,0.0,1.0,21000.0,0.0,21000.0
27789,1.0,0.0,1.0,21000.0,0.0,21000.0
27790,0.0,1.0,1.0,0.0,21000.0,21000.0
27791,1.0,0.0,1.0,250700.0,0.0,250700.0
27792,0.0,1.0,1.0,0.0,21000.0,21000.0
27793,1.0,0.0,1.0,31097.0,0.0,31097.0
27794,1.0,0.0,1.0,21000.0,0.0,21000.0
27795,1.0,0.0,1.0,46121.0,0.0,46121.0
27796,1.0,0.0,1.0,21000.0,0.0,21000.0
27797,0.0,1.0,1.0,0.0,21000.0,21000.0
27798,0.0,1.0,1.0,0.0,21000.0,21000.0
27799,2.0,0.0,2.0,450270.0,0.0,450270.0
27800,1.0,0.0,1.0,21000.0,0.0,21000.0
27801,0.0,1.0,1.0,0.0,21000.0,21000.0
27802,1.0,0.0,1.0,21000.0,0.0,21000.0
27803,0.0,1.0,1.0,0.0,21000.0,21000.0
27804,1.0,0.0,1.0,311398.0,0.0,311398.0
27805,1.0,0.0,1.0,31109.0,0.0,31109.0
27806,1.0,0.0,1.0,104195.0,0.0,104195.0
27807,1.0,0.0,1.0,142391.0,0.0,142391.0
27808,1.0,0.0,1.0,48764.0,0.0,48764.0
27809,1.0,0.0,1.0,135479.0,0.0,135479.0
27810,1.0,0.0,1.0,21000.0,0.0,21000.0
27811,0.0,1.0,1.0,0.0,21000.0,21000.0
27812,0.0,1.0,1.0,0.0,21000.0,21000.0
27813,0.0,1.0,1.0,0.0,21000.0,21000.0
27814,2.0,0.0,2.0,71625.0,0.0,71625.0
27815,0.0,1.0,1.0,0.0,21000.0,21000.0
27816,1.0,0.0,1.0,175505.0,0.0,175505.0
27817,1.0,0.0,1.0,46109.0,0.0,46109.0
27818,1.0,0.0,1.0,46241.0,0.0,46241.0
27819,0.0,1.0,1.0,0.0,21000.0,21000.0
27820,1.0,0.0,1.0,31121.0,0.0,31121.0
27821,1.0,0.0,1.0,21000.0,0.0,21000.0
27822,0.0,1.0,1.0,0.0,21000.0,21000.0
27823,0.0,1.0,1.0,0.0,21000.0,21000.0
27824,1.0,0.0,1.0,21000.0,0.0,21000.0
27825,1.0,0.0,1.0,23159.0,0.0,23159.0
27826,1.0,0.0,1.0,25918.0,0.0,25918.0
27827,1.0,0.0,1.0,21000.0,0.0,21000.0
27828,0.0,1.0,1.0,0.0,21000.0,21000.0
27829,1.0,0.0,1.0,158367.0,0.0,158367.0
27830,1.0,0.0,1.0,512368.0,0.0,512368.0
27831,1.0,0.0,1.0,21000.0,0.0,21000.0
27832,0.0,1.0,1.0,0.0,21000.0,21000.0
27833,1.0,0.0,1.0,140455.0,0.0,140455.0
27834,1.0,0.0,1.0,173454.0,0.0,173454.0
27835,1.0,0.0,1.0,46268.0,0.0,46268.0
27836,1.0,0.0,1.0,177748.0,0.0,177748.0
27837,1.0,0.0,1.0,25918.0,0.0,25918.0
27838,1.0,0.0,1.0,21000.0,0.0,21000.0
27839,1.0,0.0,1.0,21000.0,0.0,21000.0
27840,1.0,0.0,1.0,21952.0,0.0,21952.0
27841,0.0,1.0,1.0,0.0,21000.0,21000.0
27842,1.0,0.0,1.0,19742.0,0.0,19742.0
27843,1.0,0.0,1.0,46625.0,0.0,46625.0
27844,1.0,0.0,1.0,411176.0,0.0,411176.0
27845,0.0,1.0,1.0,0.0,21000.0,21000.0
27846,1.0,0.0,1.0,46763.0,0.0,46763.0
27847,1.0,0.0,1.0,21000.0,0.0,21000.0
27848,1.0,0.0,1.0,31109.0,0.0,31109.0
27849,1.0,0.0,1.0,31097.0,0.0,31097.0
27850,1.0,0.0,1.0,33525.0,0.0,33525.0
27851,1.0,0.0,1.0,225335.0,0.0,225335.0
27852,0.0,1.0,1.0,0.0,225335.0,225335.0
27853,1.0,0.0,1.0,171003.0,0.0,171003.0
27854,0.0,1.0,1.0,0.0,171003.0,171003.0
27855,1.0,0.0,1.0,219056.0,0.0,219056.0
27856,1.0,0.0,1.0,21000.0,0.0,21000.0
27857,0.0,1.0,1.0,0.0,21000.0,21000.0
27858,0.0,3.0,3.0,0.0,557634.0,557634.0
27859,1.0,0.0,1.0,25918.0,0.0,25918.0
27860,1.0,0.0,1.0,74914.0,0.0,74914.0
27861,1.0,0.0,1.0,21000.0,0.0,21000.0
27862,1.0,0.0,1.0,46483.0,0.0,46483.0
27863,1.0,0.0,1.0,21000.0,0.0,21000.0
27864,1.0,0.0,1.0,21000.0,0.0,21000.0
27865,0.0,1.0,1.0,0.0,21000.0,21000.0
27866,0.0,1.0,1.0,0.0,21000.0,21000.0
27867,0.0,1.0,1.0,0.0,21000.0,21000.0
27868,1.0,0.0,1.0,46739.0,0.0,46739.0
27869,0.0,1.0,1.0,0.0,21000.0,21000.0
27870,1.0,0.0,1.0,131790.0,0.0,131790.0
27871,1.0,0.0,1.0,119022.0,0.0,119022.0
27872,1.0,0.0,1.0,21000.0,0.0,21000.0
27873,1.0,0.0,1.0,128700.0,0.0,128700.0
27874,1.0,0.0,1.0,374942.0,0.0,374942.0
27875,1.0,0.0,1.0,321667.0,0.0,321667.0
27876,0.0,1.0,1.0,0.0,39496.0,39496.0
27877,1.0,0.0,1.0,101944.0,0.0,101944.0
27878,1.0,0.0,1.0,21000.0,0.0,21000.0
27879,0.0,1.0,1.0,0.0,21000.0,21000.0
27880,0.0,1.0,1.0,0.0,21000.0,21000.0
27881,1.0,0.0,1.0,21000.0,0.0,21000.0
27882,0.0,1.0,1.0,0.0,21000.0,21000.0
27883,0.0,1.0,1.0,0.0,21000.0,21000.0
27884,0.0,1.0,1.0,0.0,21000.0,21000.0
27885,0.0,1.0,1.0,0.0,21000.0,21000.0
27886,1.0,0.0,1.0,21000.0,0.0,21000.0
27887,0.0,1.0,1.0,0.0,21000.0,21000.0
27888,1.0,0.0,1.0,21000.0,0.0,21000.0
27889,1.0,0.0,1.0,369536.0,0.0,369536.0
27890,0.0,1.0,1.0,0.0,21000.0,21000.0
27891,0.0,1.0,1.0,0.0,21000.0,21000.0
27892,0.0,1.0,1.0,0.0,21000.0,21000.0
27893,1.0,0.0,1.0,154628.0,0.0,154628.0
27894,1.0,0.0,1.0,173306.0,0.0,173306.0
27895,1.0,0.0,1.0,21000.0,0.0,21000.0
27896,0.0,1.0,1.0,0.0,21000.0,21000.0
27897,1.0,0.0,1.0,46606.0,0.0,46606.0
27898,1.0,0.0,1.0,31109.0,0.0,31109.0
27899,1.0,0.0,1.0,118122.0,0.0,118122.0
27900,1.0,0.0,1.0,21000.0,0.0,21000.0
27901,0.0,1.0,1.0,0.0,21000.0,21000.0
27902,1.0,0.0,1.0,31109.0,0.0,31109.0
27903,1.0,0.0,1.0,21000.0,0.0,21000.0
27904,1.0,0.0,1.0,21000.0,0.0,21000.0
27905,0.0,1.0,1.0,0.0,21000.0,21000.0
27906,0.0,1.0,1.0,0.0,21000.0,21000.0
27907,1.0,0.0,1.0,242419.0,0.0,242419.0
27908,0.0,1.0,1.0,0.0,242419.0,242419.0
27909,1.0,0.0,1.0,46097.0,0.0,46097.0
27910,0.0,1.0,1.0,0.0,21000.0,21000.0
27911,1.0,0.0,1.0,231302.0,0.0,231302.0
27912,0.0,1.0,1.0,0.0,249214.0,249214.0
27913,0.0,1.0,1.0,0.0,21000.0,21000.0
27914,0.0,1.0,1.0,0.0,21000.0,21000.0
27915,1.0,0.0,1.0,21000.0,0.0,21000.0
27916,0.0,1.0,1.0,0.0,21000.0,21000.0
27917,1.0,0.0,1.0,46345.0,0.0,46345.0
27918,0.0,2.0,2.0,0.0,192363.0,192363.0
27919,1.0,0.0,1.0,21000.0,0.0,21000.0
27920,1.0,0.0,1.0,21000.0,0.0,21000.0
27921,1.0,0.0,1.0,63185.0,0.0,63185.0
27922,1.0,0.0,1.0,163754.0,0.0,163754.0
27923,1.0,0.0,1.0,21000.0,0.0,21000.0
27924,1.0,0.0,1.0,46109.0,0.0,46109.0
27925,0.0,1.0,1.0,0.0,21000.0,21000.0
27926,0.0,1.0,1.0,0.0,21000.0,21000.0
27927,1.0,0.0,1.0,48897.0,0.0,48897.0
27928,1.0,0.0,1.0,21000.0,0.0,21000.0
27929,1.0,1.0,2.0,21000.0,21000.0,42000.0
27930,1.0,0.0,1.0,36627.0,0.0,36627.0
27931,0.0,1.0,1.0,0.0,21000.0,21000.0
27932,0.0,1.0,1.0,0.0,21000.0,21000.0
27933,1.0,0.0,1.0,21000.0,0.0,21000.0
27934,0.0,1.0,1.0,0.0,21000.0,21000.0
27935,0.0,1.0,1.0,0.0,21000.0,21000.0
27936,1.0,0.0,1.0,21000.0,0.0,21000.0
27937,1.0,0.0,1.0,150974.0,0.0,150974.0
27938,1.0,0.0,1.0,21000.0,0.0,21000.0
27939,1.0,0.0,1.0,171168.0,0.0,171168.0
27940,1.0,0.0,1.0,121072.0,0.0,121072.0
27941,1.0,0.0,1.0,51807.0,0.0,51807.0
27942,1.0,0.0,1.0,21000.0,0.0,21000.0
27943,1.0,0.0,1.0,196873.0,0.0,196873.0
27944,0.0,1.0,1.0,0.0,21000.0,21000.0
27945,1.0,0.0,1.0,223561.0,0.0,223561.0
27946,1.0,0.0,1.0,36919.0,0.0,36919.0
27947,1.0,0.0,1.0,63197.0,0.0,63197.0
27948,1.0,0.0,1.0,21000.0,0.0,21000.0
27949,0.0,1.0,1.0,0.0,21000.0,21000.0
27950,1.0,0.0,1.0,21000.0,0.0,21000.0
27951,0.0,1.0,1.0,0.0,21000.0,21000.0
27952,1.0,0.0,1.0,33422.0,0.0,33422.0
27953,1.0,0.0,1.0,21000.0,0.0,21000.0
27954,0.0,1.0,1.0,0.0,21000.0,21000.0
27955,1.0,0.0,1.0,36639.0,0.0,36639.0
27956,1.0,0.0,1.0,308732.0,0.0,308732.0
27957,1.0,0.0,1.0,330017.0,0.0,330017.0
27958,1.0,0.0,1.0,55981.0,0.0,55981.0
27959,0.0,1.0,1.0,0.0,55981.0,55981.0
27960,1.0,0.0,1.0,48897.0,0.0,48897.0
27961,1.0,0.0,1.0,21000.0,0.0,21000.0
27962,0.0,1.0,1.0,0.0,21000.0,21000.0
27963,1.0,0.0,1.0,31109.0,0.0,31109.0
27964,1.0,0.0,1.0,208414.0,0.0,208414.0
27965,1.0,0.0,1.0,21000.0,0.0,21000.0
27966,1.0,0.0,1.0,21000.0,0.0,21000.0
27967,1.0,0.0,1.0,359160.0,0.0,359160.0
27968,1.0,0.0,1.0,46100.0,0.0,46100.0
27969,0.0,1.0,1.0,0.0,21000.0,21000.0
27970,1.0,0.0,1.0,21000.0,0.0,21000.0
27971,1.0,0.0,1.0,21000.0,0.0,21000.0
27972,1.0,0.0,1.0,122674.0,0.0,122674.0
27973,1.0,0.0,1.0,314252.0,0.0,314252.0
27974,1.0,0.0,1.0,99777.0,0.0,99777.0
27975,1.0,0.0,1.0,21000.0,0.0,21000.0
27976,0.0,1.0,1.0,0.0,21000.0,21000.0
27977,0.0,1.0,1.0,0.0,21000.0,21000.0
27978,0.0,1.0,1.0,0.0,21000.0,21000.0
27979,1.0,0.0,1.0,21000.0,0.0,21000.0
27980,0.0,1.0,1.0,0.0,21000.0,21000.0
27981,0.0,1.0,1.0,0.0,39405.0,39405.0
27982,1.0,0.0,1.0,21000.0,0.0,21000.0
27983,0.0,1.0,1.0,0.0,21000.0,21000.0
27984,1.0,0.0,1.0,189663.0,0.0,189663.0
27985,1.0,0.0,1.0,22025.0,0.0,22025.0
27986,1.0,0.0,1.0,21000.0,0.0,21000.0
27987,0.0,1.0,1.0,0.0,21000.0,21000.0
27988,0.0,1.0,1.0,0.0,21000.0,21000.0
27989,1.0,0.0,1.0,39028.0,0.0,39028.0
27990,1.0,0.0,1.0,118598.0,0.0,118598.0
27991,1.0,0.0,1.0,31121.0,0.0,31121.0
27992,1.0,0.0,1.0,135686.0,0.0,135686.0
27993,1.0,0.0,1.0,917001.0,0.0,917001.0
27994,1.0,0.0,1.0,145341.0,0.0,145341.0
27995,1.0,0.0,1.0,21000.0,0.0,21000.0
27996,0.0,1.0,1.0,0.0,21000.0,21000.0
27997,1.0,0.0,1.0,152727.0,0.0,152727.0
27998,1.0,0.0,1.0,21000.0,0.0,21000.0
27999,1.0,0.0,1.0,175019.0,0.0,175019.0
28000,1.0,0.0,1.0,21000.0,0.0,21000.0
28001,1.0,0.0,1.0,31109.0,0.0,31109.0
28002,1.0,0.0,1.0,31109.0,0.0,31109.0
28003,0.0,1.0,1.0,0.0,21000.0,21000.0
28004,0.0,1.0,1.0,0.0,21000.0,21000.0
28005,0.0,1.0,1.0,0.0,21000.0,21000.0
28006,0.0,1.0,1.0,0.0,21000.0,21000.0
28007,0.0,1.0,1.0,0.0,21000.0,21000.0
28008,1.0,0.0,1.0,33513.0,0.0,33513.0
28009,0.0,1.0,1.0,0.0,21000.0,21000.0
28010,0.0,1.0,1.0,0.0,21000.0,21000.0
28011,1.0,0.0,1.0,19797.0,0.0,19797.0
28012,0.0,1.0,1.0,0.0,21000.0,21000.0
28013,1.0,0.0,1.0,21000.0,0.0,21000.0
28014,0.0,1.0,1.0,0.0,21000.0,21000.0
28015,1.0,0.0,1.0,48537.0,0.0,48537.0
28016,0.0,1.0,1.0,0.0,21000.0,21000.0
28017,1.0,0.0,1.0,128201.0,0.0,128201.0
28018,1.0,0.0,1.0,321667.0,0.0,321667.0
28019,1.0,0.0,1.0,144642.0,0.0,144642.0
28020,0.0,1.0,1.0,0.0,21000.0,21000.0
28021,1.0,0.0,1.0,77257.0,0.0,77257.0
28022,1.0,0.0,1.0,46291.0,0.0,46291.0
28023,1.0,0.0,1.0,21000.0,0.0,21000.0
28024,1.0,0.0,1.0,21000.0,0.0,21000.0
28025,1.0,0.0,1.0,21000.0,0.0,21000.0
28026,0.0,1.0,1.0,0.0,21000.0,21000.0
28027,1.0,0.0,1.0,130790.0,0.0,130790.0
28028,1.0,0.0,1.0,36538.0,0.0,36538.0
28029,0.0,1.0,1.0,0.0,36538.0,36538.0
28030,1.0,0.0,1.0,51895.0,0.0,51895.0
28031,1.0,0.0,1.0,21000.0,0.0,21000.0
28032,0.0,1.0,1.0,0.0,21000.0,21000.0
28033,0.0,1.0,1.0,0.0,21000.0,21000.0
28034,0.0,1.0,1.0,0.0,21000.0,21000.0
28035,1.0,0.0,1.0,172820.0,0.0,172820.0
28036,0.0,1.0,1.0,0.0,36745.0,36745.0
28037,1.0,0.0,1.0,21000.0,0.0,21000.0
28038,0.0,1.0,1.0,0.0,21000.0,21000.0
28039,1.0,0.0,1.0,21000.0,0.0,21000.0
28040,0.0,1.0,1.0,0.0,21000.0,21000.0
28041,1.0,0.0,1.0,206843.0,0.0,206843.0
28042,0.0,1.0,1.0,0.0,21000.0,21000.0
28043,1.0,0.0,1.0,169447.0,0.0,169447.0
28044,1.0,0.0,1.0,21000.0,0.0,21000.0
28045,1.0,0.0,1.0,145696.0,0.0,145696.0
28046,1.0,0.0,1.0,21000.0,0.0,21000.0
28047,0.0,1.0,1.0,0.0,46386.0,46386.0
28048,0.0,1.0,1.0,0.0,21000.0,21000.0
28049,0.0,1.0,1.0,0.0,21000.0,21000.0
28050,1.0,0.0,1.0,35642.0,0.0,35642.0
28051,0.0,1.0,1.0,0.0,35642.0,35642.0
28052,1.0,0.0,1.0,21000.0,0.0,21000.0
28053,0.0,1.0,1.0,0.0,21000.0,21000.0
28054,1.0,0.0,1.0,21000.0,0.0,21000.0
28055,1.0,0.0,1.0,21000.0,0.0,21000.0
28056,0.0,1.0,1.0,0.0,21000.0,21000.0
28057,1.0,0.0,1.0,19857.0,0.0,19857.0
28058,1.0,0.0,1.0,31097.0,0.0,31097.0
28059,1.0,0.0,1.0,34601.0,0.0,34601.0
28060,0.0,1.0,1.0,0.0,21000.0,21000.0
28061,1.0,0.0,1.0,31109.0,0.0,31109.0
28062,1.0,0.0,1.0,48448.0,0.0,48448.0
28063,0.0,1.0,1.0,0.0,48448.0,48448.0
28064,0.0,1.0,1.0,0.0,21000.0,21000.0
28065,1.0,0.0,1.0,21000.0,0.0,21000.0
28066,1.0,0.0,1.0,21000.0,0.0,21000.0
28067,1.0,0.0,1.0,21000.0,0.0,21000.0
28068,1.0,0.0,1.0,21000.0,0.0,21000.0
28069,0.0,1.0,1.0,0.0,21000.0,21000.0
28070,1.0,0.0,1.0,21000.0,0.0,21000.0
28071,0.0,1.0,1.0,0.0,21000.0,21000.0
28072,1.0,0.0,1.0,155733.0,0.0,155733.0
28073,0.0,1.0,1.0,0.0,21000.0,21000.0
28074,0.0,1.0,1.0,0.0,21000.0,21000.0
28075,2.0,0.0,2.0,99074.0,0.0,99074.0
28076,1.0,0.0,1.0,21000.0,0.0,21000.0
28077,1.0,0.0,1.0,218796.0,0.0,218796.0
28078,1.0,0.0,1.0,46280.0,0.0,46280.0
28079,1.0,1.0,2.0,21000.0,21000.0,42000.0
28080,1.0,0.0,1.0,36920.0,0.0,36920.0
28081,1.0,0.0,1.0,126231.0,0.0,126231.0
28082,1.0,0.0,1.0,21000.0,0.0,21000.0
28083,0.0,1.0,1.0,0.0,21000.0,21000.0
28084,1.0,0.0,1.0,123355.0,0.0,123355.0
28085,1.0,0.0,1.0,21000.0,0.0,21000.0
28086,0.0,1.0,1.0,0.0,39439.0,39439.0
28087,1.0,0.0,1.0,21000.0,0.0,21000.0
28088,1.0,0.0,1.0,31121.0,0.0,31121.0
28089,1.0,0.0,1.0,20401.0,0.0,20401.0
28090,1.0,0.0,1.0,21000.0,0.0,21000.0
28091,1.0,0.0,1.0,172236.0,0.0,172236.0
28092,1.0,0.0,1.0,46625.0,0.0,46625.0
28093,0.0,1.0,1.0,0.0,21000.0,21000.0
28094,1.0,0.0,1.0,21000.0,0.0,21000.0
28095,2.0,0.0,2.0,170423.0,0.0,170423.0
28096,1.0,0.0,1.0,21000.0,0.0,21000.0
28097,0.0,1.0,1.0,0.0,21000.0,21000.0
28098,1.0,0.0,1.0,31097.0,0.0,31097.0
